Date,Location,Latitude,Longitude,Pathogen,Concentration_copies_per_mL,Population_Served,Outbreak_Period
2023-08-06,West WWTP,24.73,46.6,Rotavirus,499.12,180000,False
2023-08-07,West WWTP,24.73,46.6,SARS-CoV-2,962.32,180000,False
2023-08-07,West WWTP,24.73,46.6,Influenza A,773.36,180000,False
2023-08-07,West WWTP,24.73,46.6,Influenza B,867.93,180000,False
2023-08-07,West WWTP,24.73,46.6,Norovirus,511.57,180000,False
2023-08-07,West WWTP,24.73,46.6,Rotavirus,414.75,180000,False
2023-08-08,West WWTP,24.73,46.6,SARS-CoV-2,878.07,180000,False
2023-08-08,West WWTP,24.73,46.6,Influenza A,648.36,180000,False
2023-08-08,West WWTP,24.73,46.6,Influenza B,736.43,180000,False
2023-08-08,West WWTP,24.73,46.6,Norovirus,553.04,180000,False
2023-08-08,West WWTP,24.73,46.6,Rotavirus,489.6,180000,False
2023-08-09,West WWTP,24.73,46.6,SARS-CoV-2,861.39,180000,False
2023-08-09,West WWTP,24.73,46.6,Influenza A,794.03,180000,False
2023-08-09,West WWTP,24.73,46.6,Influenza B,566.07,180000,False
2023-08-09,West WWTP,24.73,46.6,Norovirus,487.69,180000,False
2023-08-09,West WWTP,24.73,46.6,Rotavirus,444.12,180000,False
2023-08-10,West WWTP,24.73,46.6,SARS-CoV-2,880.81,180000,False
2023-08-10,West WWTP,24.73,46.6,Influenza A,726.4,180000,False
2023-08-10,West WWTP,24.73,46.6,Influenza B,812.96,180000,False
2023-08-10,West WWTP,24.73,46.6,Norovirus,570.6,180000,False
2023-08-10,West WWTP,24.73,46.6,Rotavirus,411.89,180000,False
2023-08-11,West WWTP,24.73,46.6,SARS-CoV-2,791.77,180000,False
2023-08-11,West WWTP,24.73,46.6,Influenza A,845.11,180000,False
2023-08-11,West WWTP,24.73,46.6,Influenza B,690.71,180000,False
2023-08-11,West WWTP,24.73,46.6,Norovirus,574.67,180000,False
2023-08-11,West WWTP,24.73,46.6,Rotavirus,340.39,180000,False
2023-08-12,West WWTP,24.73,46.6,SARS-CoV-2,955.93,180000,False
2023-08-12,West WWTP,24.73,46.6,Influenza A,768.16,180000,False
2023-08-12,West WWTP,24.73,46.6,Influenza B,675.48,180000,False
2023-08-12,West WWTP,24.73,46.6,Norovirus,550.44,180000,False
2023-08-12,West WWTP,24.73,46.6,Rotavirus,329.14,180000,False
2023-08-13,West WWTP,24.73,46.6,SARS-CoV-2,1035.7,180000,False
2023-08-13,West WWTP,24.73,46.6,Influenza A,704.16,180000,False
2023-08-13,West WWTP,24.73,46.6,Influenza B,676.37,180000,False
2023-08-13,West WWTP,24.73,46.6,Norovirus,508.97,180000,False
2023-08-13,West WWTP,24.73,46.6,Rotavirus,363.59,180000,False
2023-08-14,West WWTP,24.73,46.6,SARS-CoV-2,873.01,180000,False
2023-08-14,West WWTP,24.73,46.6,Influenza A,838.62,180000,False
2023-08-14,West WWTP,24.73,46.6,Influenza B,723.72,180000,False
2023-08-14,West WWTP,24.73,46.6,Norovirus,611.95,180000,False
2023-08-14,West WWTP,24.73,46.6,Rotavirus,421.38,180000,False
2023-08-15,West WWTP,24.73,46.6,SARS-CoV-2,769.67,180000,False
2023-08-15,West WWTP,24.73,46.6,Influenza A,746.62,180000,False
2023-08-15,West WWTP,24.73,46.6,Influenza B,703.75,180000,False
2023-08-15,West WWTP,24.73,46.6,Norovirus,629.59,180000,False
2023-08-15,West WWTP,24.73,46.6,Rotavirus,461.1,180000,False
2023-08-16,West WWTP,24.73,46.6,SARS-CoV-2,820.9,180000,False
2023-08-16,West WWTP,24.73,46.6,Influenza A,874.49,180000,False
2023-08-16,West WWTP,24.73,46.6,Influenza B,717.75,180000,False
2023-08-16,West WWTP,24.73,46.6,Norovirus,490.08,180000,False
2023-08-16,West WWTP,24.73,46.6,Rotavirus,465.96,180000,False
2023-08-17,West WWTP,24.73,46.6,SARS-CoV-2,944.01,180000,False
2023-08-17,West WWTP,24.73,46.6,Influenza A,741.82,180000,False
2023-08-17,West WWTP,24.73,46.6,Influenza B,595.26,180000,False
2023-08-17,West WWTP,24.73,46.6,Norovirus,567.21,180000,False
2023-08-17,West WWTP,24.73,46.6,Rotavirus,442.92,180000,False
2023-08-18,West WWTP,24.73,46.6,SARS-CoV-2,938.31,180000,False
2023-08-18,West WWTP,24.73,46.6,Influenza A,613.0,180000,False
2023-08-18,West WWTP,24.73,46.6,Influenza B,810.57,180000,False
2023-08-18,West WWTP,24.73,46.6,Norovirus,559.82,180000,False
2023-08-18,West WWTP,24.73,46.6,Rotavirus,458.26,180000,False
2023-08-19,West WWTP,24.73,46.6,SARS-CoV-2,994.03,180000,False
2023-08-19,West WWTP,24.73,46.6,Influenza A,693.61,180000,False
2023-08-19,West WWTP,24.73,46.6,Influenza B,724.33,180000,False
2023-08-19,West WWTP,24.73,46.6,Norovirus,543.6,180000,False
2023-08-19,West WWTP,24.73,46.6,Rotavirus,414.24,180000,False
2023-08-20,West WWTP,24.73,46.6,SARS-CoV-2,902.26,180000,False
2023-08-20,West WWTP,24.73,46.6,Influenza A,646.16,180000,False
2023-08-20,West WWTP,24.73,46.6,Influenza B,721.15,180000,False
2023-08-20,West WWTP,24.73,46.6,Norovirus,556.48,180000,False
2023-08-20,West WWTP,24.73,46.6,Rotavirus,424.08,180000,False
2023-08-21,West WWTP,24.73,46.6,SARS-CoV-2,860.61,180000,False
2023-08-21,West WWTP,24.73,46.6,Influenza A,802.48,180000,False
2023-08-21,West WWTP,24.73,46.6,Influenza B,692.75,180000,False
2023-08-21,West WWTP,24.73,46.6,Norovirus,558.8,180000,False
2023-08-21,West WWTP,24.73,46.6,Rotavirus,483.97,180000,False
2023-08-22,West WWTP,24.73,46.6,SARS-CoV-2,880.75,180000,False
2023-08-22,West WWTP,24.73,46.6,Influenza A,815.77,180000,False
2023-08-22,West WWTP,24.73,46.6,Influenza B,677.92,180000,False
2023-08-22,West WWTP,24.73,46.6,Norovirus,442.37,180000,False
2023-08-22,West WWTP,24.73,46.6,Rotavirus,429.61,180000,False
2023-08-23,West WWTP,24.73,46.6,SARS-CoV-2,964.81,180000,False
2023-08-23,West WWTP,24.73,46.6,Influenza A,616.61,180000,False
2023-08-23,West WWTP,24.73,46.6,Influenza B,649.61,180000,False
2023-08-23,West WWTP,24.73,46.6,Norovirus,504.8,180000,False
2023-08-23,West WWTP,24.73,46.6,Rotavirus,465.93,180000,False
2023-08-24,West WWTP,24.73,46.6,SARS-CoV-2,1015.01,180000,False
2023-08-24,West WWTP,24.73,46.6,Influenza A,785.93,180000,False
2023-08-24,West WWTP,24.73,46.6,Influenza B,916.79,180000,False
2023-08-24,West WWTP,24.73,46.6,Norovirus,527.53,180000,False
2023-08-24,West WWTP,24.73,46.6,Rotavirus,490.53,180000,False
2023-08-25,West WWTP,24.73,46.6,SARS-CoV-2,945.02,180000,False
2023-08-25,West WWTP,24.73,46.6,Influenza A,710.73,180000,False
2023-08-25,West WWTP,24.73,46.6,Influenza B,717.42,180000,False
2023-08-25,West WWTP,24.73,46.6,Norovirus,570.55,180000,False
2023-08-25,West WWTP,24.73,46.6,Rotavirus,484.11,180000,False
2023-08-26,West WWTP,24.73,46.6,SARS-CoV-2,869.58,180000,False
2023-08-26,West WWTP,24.73,46.6,Influenza A,706.95,180000,False
2023-08-26,West WWTP,24.73,46.6,Influenza B,758.18,180000,False
2023-08-26,West WWTP,24.73,46.6,Norovirus,431.34,180000,False
2023-08-26,West WWTP,24.73,46.6,Rotavirus,424.87,180000,False
2023-08-27,West WWTP,24.73,46.6,SARS-CoV-2,832.6,180000,False
2023-08-27,West WWTP,24.73,46.6,Influenza A,654.72,180000,False
2023-08-27,West WWTP,24.73,46.6,Influenza B,827.15,180000,False
2023-08-27,West WWTP,24.73,46.6,Norovirus,540.88,180000,False
2023-08-27,West WWTP,24.73,46.6,Rotavirus,487.46,180000,False
2023-08-28,West WWTP,24.73,46.6,SARS-CoV-2,1003.68,180000,False
2023-08-28,West WWTP,24.73,46.6,Influenza A,735.8,180000,False
2023-08-28,West WWTP,24.73,46.6,Influenza B,843.47,180000,False
2023-08-28,West WWTP,24.73,46.6,Norovirus,648.39,180000,False
2023-08-28,West WWTP,24.73,46.6,Rotavirus,471.69,180000,False
2023-08-29,West WWTP,24.73,46.6,SARS-CoV-2,913.24,180000,False
2023-08-29,West WWTP,24.73,46.6,Influenza A,768.47,180000,False
2023-08-29,West WWTP,24.73,46.6,Influenza B,791.63,180000,False
2023-08-29,West WWTP,24.73,46.6,Norovirus,558.24,180000,False
2023-08-29,West WWTP,24.73,46.6,Rotavirus,488.56,180000,False
2023-08-30,West WWTP,24.73,46.6,SARS-CoV-2,865.93,180000,False
2023-08-30,West WWTP,24.73,46.6,Influenza A,734.95,180000,False
2023-08-30,West WWTP,24.73,46.6,Influenza B,689.33,180000,False
2023-08-30,West WWTP,24.73,46.6,Norovirus,542.37,180000,False
2023-08-30,West WWTP,24.73,46.6,Rotavirus,528.05,180000,False
2023-08-31,West WWTP,24.73,46.6,SARS-CoV-2,786.53,180000,False
2023-08-31,West WWTP,24.73,46.6,Influenza A,725.21,180000,False
2023-08-31,West WWTP,24.73,46.6,Influenza B,794.87,180000,False
2023-08-31,West WWTP,24.73,46.6,Norovirus,548.1,180000,False
2023-08-31,West WWTP,24.73,46.6,Rotavirus,510.41,180000,False
2023-09-01,West WWTP,24.73,46.6,SARS-CoV-2,914.55,180000,False
2023-09-01,West WWTP,24.73,46.6,Influenza A,722.27,180000,False
2023-09-01,West WWTP,24.73,46.6,Influenza B,773.29,180000,False
2023-09-01,West WWTP,24.73,46.6,Norovirus,617.04,180000,False
2023-09-01,West WWTP,24.73,46.6,Rotavirus,459.33,180000,False
2023-09-02,West WWTP,24.73,46.6,SARS-CoV-2,929.1,180000,False
2023-09-02,West WWTP,24.73,46.6,Influenza A,641.84,180000,False
2023-09-02,West WWTP,24.73,46.6,Influenza B,704.65,180000,False
2023-09-02,West WWTP,24.73,46.6,Norovirus,482.69,180000,False
2023-09-02,West WWTP,24.73,46.6,Rotavirus,430.13,180000,False
2023-09-03,West WWTP,24.73,46.6,SARS-CoV-2,876.59,180000,False
2023-09-03,West WWTP,24.73,46.6,Influenza A,770.8,180000,False
2023-09-03,West WWTP,24.73,46.6,Influenza B,701.73,180000,False
2023-09-03,West WWTP,24.73,46.6,Norovirus,589.15,180000,False
2023-09-03,West WWTP,24.73,46.6,Rotavirus,494.94,180000,False
2023-09-04,West WWTP,24.73,46.6,SARS-CoV-2,937.29,180000,False
2023-09-04,West WWTP,24.73,46.6,Influenza A,750.8,180000,False
2023-09-04,West WWTP,24.73,46.6,Influenza B,757.46,180000,False
2023-09-04,West WWTP,24.73,46.6,Norovirus,521.76,180000,False
2023-09-04,West WWTP,24.73,46.6,Rotavirus,495.77,180000,False
2023-09-05,West WWTP,24.73,46.6,SARS-CoV-2,841.28,180000,False
2023-09-05,West WWTP,24.73,46.6,Influenza A,599.09,180000,False
2023-09-05,West WWTP,24.73,46.6,Influenza B,744.31,180000,False
2023-09-05,West WWTP,24.73,46.6,Norovirus,559.18,180000,False
2023-09-05,West WWTP,24.73,46.6,Rotavirus,379.25,180000,False
2023-09-06,West WWTP,24.73,46.6,SARS-CoV-2,1000.71,180000,False
2023-09-06,West WWTP,24.73,46.6,Influenza A,679.46,180000,False
2023-09-06,West WWTP,24.73,46.6,Influenza B,767.2,180000,False
2023-09-06,West WWTP,24.73,46.6,Norovirus,633.16,180000,False
2023-09-06,West WWTP,24.73,46.6,Rotavirus,484.2,180000,False
2023-09-07,West WWTP,24.73,46.6,SARS-CoV-2,906.31,180000,False
2023-09-07,West WWTP,24.73,46.6,Influenza A,692.68,180000,False
2023-09-07,West WWTP,24.73,46.6,Influenza B,725.59,180000,False
2023-09-07,West WWTP,24.73,46.6,Norovirus,552.78,180000,False
2023-09-07,West WWTP,24.73,46.6,Rotavirus,481.48,180000,False
2023-09-08,West WWTP,24.73,46.6,SARS-CoV-2,984.86,180000,False
2023-09-08,West WWTP,24.73,46.6,Influenza A,681.97,180000,False
2023-09-08,West WWTP,24.73,46.6,Influenza B,769.04,180000,False
2023-09-08,West WWTP,24.73,46.6,Norovirus,575.92,180000,False
2023-09-08,West WWTP,24.73,46.6,Rotavirus,363.08,180000,False
2023-09-09,West WWTP,24.73,46.6,SARS-CoV-2,791.11,180000,False
2023-09-09,West WWTP,24.73,46.6,Influenza A,734.84,180000,False
2023-09-09,West WWTP,24.73,46.6,Influenza B,742.24,180000,False
2023-09-09,West WWTP,24.73,46.6,Norovirus,513.72,180000,False
2023-09-09,West WWTP,24.73,46.6,Rotavirus,544.67,180000,False
2023-09-10,West WWTP,24.73,46.6,SARS-CoV-2,1045.56,180000,False
2023-09-10,West WWTP,24.73,46.6,Influenza A,667.11,180000,False
2023-09-10,West WWTP,24.73,46.6,Influenza B,787.0,180000,False
2023-09-10,West WWTP,24.73,46.6,Norovirus,511.18,180000,False
2023-09-10,West WWTP,24.73,46.6,Rotavirus,469.55,180000,False
2023-09-11,West WWTP,24.73,46.6,SARS-CoV-2,928.07,180000,False
2023-09-11,West WWTP,24.73,46.6,Influenza A,731.45,180000,False
2023-09-11,West WWTP,24.73,46.6,Influenza B,630.54,180000,False
2023-09-11,West WWTP,24.73,46.6,Norovirus,446.63,180000,False
2023-09-11,West WWTP,24.73,46.6,Rotavirus,459.34,180000,False
2023-09-12,West WWTP,24.73,46.6,SARS-CoV-2,1021.29,180000,False
2023-09-12,West WWTP,24.73,46.6,Influenza A,708.47,180000,False
2023-09-12,West WWTP,24.73,46.6,Influenza B,753.82,180000,False
2023-09-12,West WWTP,24.73,46.6,Norovirus,551.98,180000,False
2023-09-12,West WWTP,24.73,46.6,Rotavirus,454.96,180000,False
2023-09-13,West WWTP,24.73,46.6,SARS-CoV-2,1090.88,180000,False
2023-09-13,West WWTP,24.73,46.6,Influenza A,697.62,180000,False
2023-09-13,West WWTP,24.73,46.6,Influenza B,877.78,180000,False
2023-09-13,West WWTP,24.73,46.6,Norovirus,609.83,180000,False
2023-09-13,West WWTP,24.73,46.6,Rotavirus,394.85,180000,False
2023-09-14,West WWTP,24.73,46.6,SARS-CoV-2,964.57,180000,False
2023-09-14,West WWTP,24.73,46.6,Influenza A,661.97,180000,False
2023-09-14,West WWTP,24.73,46.6,Influenza B,636.43,180000,False
2023-09-14,West WWTP,24.73,46.6,Norovirus,560.48,180000,False
2023-09-14,West WWTP,24.73,46.6,Rotavirus,436.24,180000,False
2023-09-15,West WWTP,24.73,46.6,SARS-CoV-2,962.11,180000,False
2023-09-15,West WWTP,24.73,46.6,Influenza A,598.71,180000,False
2023-09-15,West WWTP,24.73,46.6,Influenza B,735.41,180000,False
2023-09-15,West WWTP,24.73,46.6,Norovirus,483.65,180000,False
2023-09-15,West WWTP,24.73,46.6,Rotavirus,442.24,180000,False
2023-09-16,West WWTP,24.73,46.6,SARS-CoV-2,1207.76,180000,False
2023-09-16,West WWTP,24.73,46.6,Influenza A,667.34,180000,False
2023-09-16,West WWTP,24.73,46.6,Influenza B,737.64,180000,False
2023-09-16,West WWTP,24.73,46.6,Norovirus,571.24,180000,False
2023-09-16,West WWTP,24.73,46.6,Rotavirus,399.99,180000,False
2023-09-17,West WWTP,24.73,46.6,SARS-CoV-2,838.59,180000,False
2023-09-17,West WWTP,24.73,46.6,Influenza A,747.92,180000,False
2023-09-17,West WWTP,24.73,46.6,Influenza B,726.42,180000,False
2023-09-17,West WWTP,24.73,46.6,Norovirus,492.69,180000,False
2023-09-17,West WWTP,24.73,46.6,Rotavirus,478.04,180000,False
2023-09-18,West WWTP,24.73,46.6,SARS-CoV-2,870.78,180000,False
2023-09-18,West WWTP,24.73,46.6,Influenza A,660.12,180000,False
2023-09-18,West WWTP,24.73,46.6,Influenza B,691.93,180000,False
2023-09-18,West WWTP,24.73,46.6,Norovirus,580.68,180000,False
2023-09-18,West WWTP,24.73,46.6,Rotavirus,439.1,180000,False
2023-09-19,West WWTP,24.73,46.6,SARS-CoV-2,825.28,180000,False
2023-09-19,West WWTP,24.73,46.6,Influenza A,610.52,180000,False
2023-09-19,West WWTP,24.73,46.6,Influenza B,662.6,180000,False
2023-09-19,West WWTP,24.73,46.6,Norovirus,495.87,180000,False
2023-09-19,West WWTP,24.73,46.6,Rotavirus,392.47,180000,False
2023-09-20,West WWTP,24.73,46.6,SARS-CoV-2,859.76,180000,False
2023-09-20,West WWTP,24.73,46.6,Influenza A,614.58,180000,False
2023-09-20,West WWTP,24.73,46.6,Influenza B,791.94,180000,False
2023-09-20,West WWTP,24.73,46.6,Norovirus,622.09,180000,False
2023-09-20,West WWTP,24.73,46.6,Rotavirus,515.19,180000,False
2023-09-21,West WWTP,24.73,46.6,SARS-CoV-2,914.17,180000,False
2023-09-21,West WWTP,24.73,46.6,Influenza A,791.14,180000,False
2023-09-21,West WWTP,24.73,46.6,Influenza B,760.19,180000,False
2023-09-21,West WWTP,24.73,46.6,Norovirus,583.24,180000,False
2023-09-21,West WWTP,24.73,46.6,Rotavirus,485.4,180000,False
2023-09-22,West WWTP,24.73,46.6,SARS-CoV-2,795.03,180000,False
2023-09-22,West WWTP,24.73,46.6,Influenza A,781.51,180000,False
2023-09-22,West WWTP,24.73,46.6,Influenza B,743.44,180000,False
2023-09-22,West WWTP,24.73,46.6,Norovirus,493.37,180000,False
2023-09-22,West WWTP,24.73,46.6,Rotavirus,409.61,180000,False
2023-09-23,West WWTP,24.73,46.6,SARS-CoV-2,882.26,180000,False
2023-09-23,West WWTP,24.73,46.6,Influenza A,682.96,180000,False
2023-09-23,West WWTP,24.73,46.6,Influenza B,739.99,180000,False
2023-09-23,West WWTP,24.73,46.6,Norovirus,524.3,180000,False
2023-09-23,West WWTP,24.73,46.6,Rotavirus,551.53,180000,False
2023-09-24,West WWTP,24.73,46.6,SARS-CoV-2,888.5,180000,False
2023-09-24,West WWTP,24.73,46.6,Influenza A,681.7,180000,False
2023-09-24,West WWTP,24.73,46.6,Influenza B,753.66,180000,False
2023-09-24,West WWTP,24.73,46.6,Norovirus,509.61,180000,False
2023-09-24,West WWTP,24.73,46.6,Rotavirus,470.19,180000,False
2023-09-25,West WWTP,24.73,46.6,SARS-CoV-2,876.06,180000,False
2023-09-25,West WWTP,24.73,46.6,Influenza A,715.05,180000,False
2023-09-25,West WWTP,24.73,46.6,Influenza B,419.0,180000,True
2023-09-25,West WWTP,24.73,46.6,Norovirus,338.02,180000,True
2023-09-25,West WWTP,24.73,46.6,Rotavirus,432.89,180000,False
2023-09-26,West WWTP,24.73,46.6,SARS-CoV-2,838.76,180000,False
2023-09-26,West WWTP,24.73,46.6,Influenza A,577.56,180000,False
2023-09-26,West WWTP,24.73,46.6,Influenza B,457.77,180000,True
2023-09-26,West WWTP,24.73,46.6,Norovirus,378.72,180000,True
2023-09-26,West WWTP,24.73,46.6,Rotavirus,471.32,180000,False
2023-09-27,West WWTP,24.73,46.6,SARS-CoV-2,1036.63,180000,False
2023-09-27,West WWTP,24.73,46.6,Influenza A,684.16,180000,False
2023-09-27,West WWTP,24.73,46.6,Influenza B,533.99,180000,True
2023-09-27,West WWTP,24.73,46.6,Norovirus,438.1,180000,True
2023-09-27,West WWTP,24.73,46.6,Rotavirus,497.23,180000,False
2023-09-28,West WWTP,24.73,46.6,SARS-CoV-2,1147.81,180000,True
2023-09-28,West WWTP,24.73,46.6,Influenza A,811.67,180000,True
2023-09-28,West WWTP,24.73,46.6,Influenza B,796.02,180000,True
2023-09-28,West WWTP,24.73,46.6,Norovirus,587.93,180000,True
2023-09-28,West WWTP,24.73,46.6,Rotavirus,454.17,180000,False
2023-09-29,West WWTP,24.73,46.6,SARS-CoV-2,1069.21,180000,True
2023-09-29,West WWTP,24.73,46.6,Influenza A,1117.59,180000,True
2023-09-29,West WWTP,24.73,46.6,Influenza B,828.06,180000,True
2023-09-29,West WWTP,24.73,46.6,Norovirus,670.51,180000,True
2023-09-29,West WWTP,24.73,46.6,Rotavirus,413.67,180000,False
2023-09-30,West WWTP,24.73,46.6,SARS-CoV-2,1838.28,180000,True
2023-09-30,West WWTP,24.73,46.6,Influenza A,1351.05,180000,True
2023-09-30,West WWTP,24.73,46.6,Influenza B,987.17,180000,True
2023-09-30,West WWTP,24.73,46.6,Norovirus,696.06,180000,True
2023-09-30,West WWTP,24.73,46.6,Rotavirus,400.54,180000,False
2023-10-01,West WWTP,24.73,46.6,SARS-CoV-2,2289.12,180000,True
2023-10-01,West WWTP,24.73,46.6,Influenza A,1593.59,180000,True
2023-10-01,West WWTP,24.73,46.6,Influenza B,1264.12,180000,True
2023-10-01,West WWTP,24.73,46.6,Norovirus,728.23,180000,True
2023-10-01,West WWTP,24.73,46.6,Rotavirus,498.85,180000,False
2023-10-02,West WWTP,24.73,46.6,SARS-CoV-2,2391.46,180000,True
2023-10-02,West WWTP,24.73,46.6,Influenza A,2031.66,180000,True
2023-10-02,West WWTP,24.73,46.6,Influenza B,1333.23,180000,True
2023-10-02,West WWTP,24.73,46.6,Norovirus,902.4,180000,True
2023-10-02,West WWTP,24.73,46.6,Rotavirus,546.18,180000,False
2023-10-03,West WWTP,24.73,46.6,SARS-CoV-2,3120.69,180000,True
2023-10-03,West WWTP,24.73,46.6,Influenza A,2439.78,180000,True
2023-10-03,West WWTP,24.73,46.6,Influenza B,1569.77,180000,True
2023-10-03,West WWTP,24.73,46.6,Norovirus,1139.82,180000,True
2023-10-03,West WWTP,24.73,46.6,Rotavirus,531.56,180000,False
2023-10-04,West WWTP,24.73,46.6,SARS-CoV-2,4066.88,180000,True
2023-10-04,West WWTP,24.73,46.6,Influenza A,2998.77,180000,True
2023-10-04,West WWTP,24.73,46.6,Influenza B,1709.92,180000,True
2023-10-04,West WWTP,24.73,46.6,Norovirus,1211.18,180000,True
2023-10-04,West WWTP,24.73,46.6,Rotavirus,410.82,180000,False
2023-10-05,West WWTP,24.73,46.6,SARS-CoV-2,4458.96,180000,True
2023-10-05,West WWTP,24.73,46.6,Influenza A,3433.88,180000,True
2023-10-05,West WWTP,24.73,46.6,Influenza B,2266.47,180000,True
2023-10-05,West WWTP,24.73,46.6,Norovirus,1619.18,180000,True
2023-10-05,West WWTP,24.73,46.6,Rotavirus,449.45,180000,False
2023-10-06,West WWTP,24.73,46.6,SARS-CoV-2,3080.72,180000,True
2023-10-06,West WWTP,24.73,46.6,Influenza A,2790.89,180000,True
2023-10-06,West WWTP,24.73,46.6,Influenza B,1980.69,180000,True
2023-10-06,West WWTP,24.73,46.6,Norovirus,1541.4,180000,True
2023-10-06,West WWTP,24.73,46.6,Rotavirus,439.19,180000,False
2023-10-07,West WWTP,24.73,46.6,SARS-CoV-2,3343.55,180000,True
2023-10-07,West WWTP,24.73,46.6,Influenza A,2743.9,180000,True
2023-10-07,West WWTP,24.73,46.6,Influenza B,1750.77,180000,True
2023-10-07,West WWTP,24.73,46.6,Norovirus,1509.54,180000,True
2023-10-07,West WWTP,24.73,46.6,Rotavirus,405.97,180000,False
2023-10-08,West WWTP,24.73,46.6,SARS-CoV-2,2454.87,180000,True
2023-10-08,West WWTP,24.73,46.6,Influenza A,1963.41,180000,True
2023-10-08,West WWTP,24.73,46.6,Influenza B,1063.29,180000,True
2023-10-08,West WWTP,24.73,46.6,Norovirus,1028.78,180000,True
2023-10-08,West WWTP,24.73,46.6,Rotavirus,456.02,180000,False
2023-10-09,West WWTP,24.73,46.6,SARS-CoV-2,1721.01,180000,True
2023-10-09,West WWTP,24.73,46.6,Influenza A,1593.51,180000,True
2023-10-09,West WWTP,24.73,46.6,Influenza B,1293.77,180000,True
2023-10-09,West WWTP,24.73,46.6,Norovirus,1069.2,180000,True
2023-10-09,West WWTP,24.73,46.6,Rotavirus,376.85,180000,False
2023-10-10,West WWTP,24.73,46.6,SARS-CoV-2,2017.94,180000,True
2023-10-10,West WWTP,24.73,46.6,Influenza A,1445.93,180000,True
2023-10-10,West WWTP,24.73,46.6,Influenza B,1177.79,180000,True
2023-10-10,West WWTP,24.73,46.6,Norovirus,822.36,180000,True
2023-10-10,West WWTP,24.73,46.6,Rotavirus,489.89,180000,False
2023-10-11,West WWTP,24.73,46.6,SARS-CoV-2,1452.9,180000,True
2023-10-11,West WWTP,24.73,46.6,Influenza A,999.82,180000,True
2023-10-11,West WWTP,24.73,46.6,Influenza B,906.04,180000,True
2023-10-11,West WWTP,24.73,46.6,Norovirus,755.4,180000,True
2023-10-11,West WWTP,24.73,46.6,Rotavirus,447.96,180000,False
2023-10-12,West WWTP,24.73,46.6,SARS-CoV-2,1184.72,180000,True
2023-10-12,West WWTP,24.73,46.6,Influenza A,993.34,180000,True
2023-10-12,West WWTP,24.73,46.6,Influenza B,718.01,180000,True
2023-10-12,West WWTP,24.73,46.6,Norovirus,579.0,180000,True
2023-10-12,West WWTP,24.73,46.6,Rotavirus,382.98,180000,False
2023-10-13,West WWTP,24.73,46.6,SARS-CoV-2,853.58,180000,False
2023-10-13,West WWTP,24.73,46.6,Influenza A,723.28,180000,False
2023-10-13,West WWTP,24.73,46.6,Influenza B,603.83,180000,True
2023-10-13,West WWTP,24.73,46.6,Norovirus,638.47,180000,True
2023-10-13,West WWTP,24.73,46.6,Rotavirus,494.57,180000,False
2023-10-14,West WWTP,24.73,46.6,SARS-CoV-2,954.57,180000,False
2023-10-14,West WWTP,24.73,46.6,Influenza A,733.79,180000,False
2023-10-14,West WWTP,24.73,46.6,Influenza B,538.25,180000,True
2023-10-14,West WWTP,24.73,46.6,Norovirus,490.9,180000,True
2023-10-14,West WWTP,24.73,46.6,Rotavirus,494.43,180000,False
2023-10-15,West WWTP,24.73,46.6,SARS-CoV-2,960.3,180000,False
2023-10-15,West WWTP,24.73,46.6,Influenza A,745.3,180000,False
2023-10-15,West WWTP,24.73,46.6,Influenza B,493.8,180000,True
2023-10-15,West WWTP,24.73,46.6,Norovirus,404.48,180000,True
2023-10-15,West WWTP,24.73,46.6,Rotavirus,445.38,180000,False
2023-10-16,West WWTP,24.73,46.6,SARS-CoV-2,1029.43,180000,False
2023-10-16,West WWTP,24.73,46.6,Influenza A,692.39,180000,False
2023-10-16,West WWTP,24.73,46.6,Influenza B,697.06,180000,False
2023-10-16,West WWTP,24.73,46.6,Norovirus,521.25,180000,False
2023-10-16,West WWTP,24.73,46.6,Rotavirus,442.69,180000,False
2023-10-17,West WWTP,24.73,46.6,SARS-CoV-2,814.8,180000,False
2023-10-17,West WWTP,24.73,46.6,Influenza A,648.31,180000,False
2023-10-17,West WWTP,24.73,46.6,Influenza B,800.26,180000,False
2023-10-17,West WWTP,24.73,46.6,Norovirus,557.33,180000,False
2023-10-17,West WWTP,24.73,46.6,Rotavirus,493.22,180000,False
2023-10-18,West WWTP,24.73,46.6,SARS-CoV-2,928.34,180000,False
2023-10-18,West WWTP,24.73,46.6,Influenza A,697.68,180000,False
2023-10-18,West WWTP,24.73,46.6,Influenza B,714.8,180000,False
2023-10-18,West WWTP,24.73,46.6,Norovirus,506.7,180000,False
2023-10-18,West WWTP,24.73,46.6,Rotavirus,409.97,180000,False
2023-10-19,West WWTP,24.73,46.6,SARS-CoV-2,902.24,180000,False
2023-10-19,West WWTP,24.73,46.6,Influenza A,774.6,180000,False
2023-10-19,West WWTP,24.73,46.6,Influenza B,639.7,180000,False
2023-10-19,West WWTP,24.73,46.6,Norovirus,528.28,180000,False
2023-10-19,West WWTP,24.73,46.6,Rotavirus,444.3,180000,False
2023-10-20,West WWTP,24.73,46.6,SARS-CoV-2,1014.76,180000,False
2023-10-20,West WWTP,24.73,46.6,Influenza A,721.88,180000,False
2023-10-20,West WWTP,24.73,46.6,Influenza B,789.18,180000,False
2023-10-20,West WWTP,24.73,46.6,Norovirus,549.03,180000,False
